smiles,sa_score,logp,qed,heavy_atom_count,molecular_weight,h_bond_donors,h_bond_acceptors,lipinski_violations,pass_lipinski,ring_3_count,ring_3_prob,ring_4_count,ring_4_prob,ring_5_count,ring_5_prob,ring_6_count,ring_6_prob,ring_7_count,ring_7_prob,ring_8_count,ring_8_prob,ring_9_count,ring_9_prob,ring_10_count,ring_10_prob,ring_11_count,ring_11_prob,total_rings,error
N1CN(NC1)C[C@@H]1CC[C@@H](CC1)N[C@@H]1S[C@@H]2N[C@H](N)C=C[C@H]12,5.337252712,-0.081,0.463077158,22,324.2096159,5,7,0,TRUE,0,0,1,0.25,1,0.25,2,0.5,0,0,0,0,0,0,0,0,0,0,4,
c12ncc(cc2C[C@H](N[C@H]2[C@H]([C@@H](N(C)C2=O)C)C)S1)N1CC[C@H](C)CC1,4.534539696,2.747,0.881559067,26,374.2140326,1,5,0,TRUE,0,0,0,0,2,0.5,2,0.5,0,0,0,0,0,0,0,0,0,0,4,
[C@@H](Oc1cc2c(nc1)sc(c2)NC1=NCCCC1)(CN[C@H]1C[C@@H](NC(=O)CO)CC1)C,4.200597538,2.6771,0.497624369,31,445.2147609,4,8,0,TRUE,0,0,0,0,2,0.5,2,0.5,0,0,0,0,0,0,0,0,0,0,4,
O=C(O)N[C@H]1C[C@@]1(C1=NC=C([C@H]2CC(=NCC2)Oc2cc(ccc2)N)[C@@H]1CC)C,4.884753783,3.867,0.656410952,29,396.2161408,3,5,0,TRUE,1,0.25,0,0,1,0.25,2,0.5,0,0,0,0,0,0,0,0,0,0,4,
C([C@H](O)[C@H](O)CC(=O)O)CC1=c2c(=NC1)c(C)c(Oc1cc(F)c(O)c(c1)O)cc2,4.091536108,1.09822,0.403743419,30,419.1380303,5,7,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
c1(Cl)c(Cl)cc(nc1)N,2.346903007,1.9706,0.634343995,9,161.9751535,1,2,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
C1(=O)N=C(CCC(=O)O)C=C1c1ccc(cc1)N1CC=C(C=C1)[C@@H](CC)OC,3.949406623,3.6011,0.745384046,28,380.1736072,1,4,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
c1[nH]c(CN)cc2-c1ncc2,2.830470529,0.9732,0.63116541,11,147.0796473,2,2,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
ClC1=C[C@@H]2C(=NC1)N[C@@H]1CCC[C@@H]3C[C@@H]2[C@@H]13,5.135244642,2.5454,0.686987356,16,236.1080262,1,2,0,TRUE,0,0,1,0.25,0,0,3,0.75,0,0,0,0,0,0,0,0,0,0,4,
N1C=CC[C@@H](CN)NC1,4.612343504,-0.6322,0.439267022,9,127.1109474,3,3,0,TRUE,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,
C(O)CCON=C1C=C[C@@H](C(=C1)O)Cl,4.156057029,1.3605,0.424725036,14,217.0505709,2,4,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
[C@H]1([C@@H]2N(N([C@@H]1CC[C@H]1SC3=NC[C@@H]4C(=N[C@H]3N1)OCCc1c(cccc41)C[C@@H]1[C@H](S(OC1)(O)O)C)C)N=CC=C2OC)O,6.357542497,2.9555,0.369655917,43,632.245075,4,13,2,FALSE,0,0,0,0,3,0.428571429,2,0.285714286,2,0.285714286,0,0,0,0,0,0,0,0,7,
Cc1ncc(NC(=O)O)cc1,1.91444649,1.47992,0.640209684,11,152.0585775,2,2,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
N(c1ccc(cc1Cl)Cl)CO,2.065240336,2.3551,0.704537171,11,190.9904692,2,2,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
C1=CN(CC[C@@H]1Cn1c(cc2c1sc1C=CC3=C(Cc21)C=CC(=C=C1CC=C(C(F)(F)F)C(=C1)O)[C@H]3N)N)N,5.716094814,5.5433,0.289620669,39,551.1966662,4,7,2,FALSE,0,0,0,0,2,0.333333333,3,0.5,1,0.166666667,0,0,0,0,0,0,0,0,6,
CO[C@H]1C(=CC=C2C(=NC=C(CC2)c2ccc(F)cc2)O1)C1=C(COS1)OC,4.364360188,4.7508,0.681662685,28,401.1097073,0,6,0,TRUE,0,0,0,0,1,0.25,1,0.25,2,0.5,0,0,0,0,0,0,0,0,4,
C1=CN=C(C1)Nc1c(N)cc(nc1)C,3.327739816,1.70002,0.704638595,14,188.1061964,2,4,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
N1=CC(=NC(=O)[C@H]1c1ccc(O)cc1)N,3.474972453,0.4015,0.692033107,15,203.0694765,2,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
n1c([nH]c(c1)c1ccccn1)C1=CCC=N1,3.14158886,2.2871,0.826290361,16,210.0905463,1,3,0,TRUE,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,0,0,3,
c1c(ncnc1N)CN,2.612526469,-0.4825,0.529565016,9,124.0748963,2,4,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
c1cccc(C(=O)O)c1,1.054917238,1.3848,0.610603539,9,122.0367794,1,1,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
c1cccc2SC(=N)Cc12,2.910248147,2.31207,0.600931808,10,149.0299202,1,2,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
c1(nnc([nH]1)CN)c1nccnc1,3.142173758,-0.2796,0.655957246,13,176.0810443,2,5,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
c1cc(cc(C)c1)C1=CN=NC1,2.960834309,2.80172,0.600038791,12,158.0843983,0,2,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
O=C(N)c1ccccc1,1.159217546,0.7855,0.585936717,9,121.0527638,1,1,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
c1c(sc2cc3sc(cc3cc12)C)N,2.93640597,4.00662,0.607192152,14,219.0176413,1,3,0,TRUE,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,0,0,3,
O=C([C@@H]1C[C@](C)(CC1)c1ccc(cc1)C(=Cc1ccc([C@H](O)CC)cc1)C(=O)N)O,3.60202327,4.2983,0.470476214,30,407.2096584,3,3,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
C([C@@H]1C(=O)N=C(c2ccc(NC3=NNNC3)cc2N)S1)CCCC,3.954140557,2.0709,0.464313077,24,346.1575803,4,7,0,TRUE,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,0,0,3,
c1ccc(s1)C1=NC2=NC=C(CC2=NC1)C,3.702011323,2.6978,0.709787961,16,229.0673684,0,4,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
n1cc(cc(C)c1)NO,2.580043392,1.19112,0.552573127,9,124.0636629,2,3,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
n1c(c(n(n1)CC)C)c1sc(nc1)C,2.904152775,2.03834,0.75817945,14,208.0782674,0,5,0,TRUE,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,
C1=CC(=CC=CC1)[C@@H]1C(=O)NC(=C1)c1ncc(CO)s1,4.136393933,2.1648,0.894833241,20,286.0775987,2,4,0,TRUE,0,0,0,0,2,0.666666667,0,0,1,0.333333333,0,0,0,0,0,0,0,0,3,
C(=O)(c1ccc(O[C@H](N(c2nnc3c(n2)N=C2OCCN(CCC[C@@H]32)C)C)C)cc1)O,4.51654984,2.3004,0.719462429,31,426.2015533,1,9,0,TRUE,0,0,0,0,1,0.25,2,0.5,0,0,0,0,1,0.25,0,0,0,0,4,
n1cc(C=N[C@]2(ON2)[C@H]2C=NC(=N2)CC)cc(C(=O)C)c1,4.723039934,1.1532,0.497805246,21,285.1225747,1,7,0,TRUE,1,0.333333333,0,0,1,0.333333333,1,0.333333333,0,0,0,0,0,0,0,0,0,0,3,
N([C@]12C[C@H]1C2)C(=O)Nc1ccc2c(c1)NC1=NCN(C1=N2)CCNC[C@@H](C)CCCCC,3.869597358,3.9036,0.395099668,32,437.2903087,4,6,0,TRUE,2,0.4,0,0,1,0.2,2,0.4,0,0,0,0,0,0,0,0,0,0,5,
C1=NC2=CC(=CCC2=N1)C(=O)O,3.903049254,0.7679,0.618465205,12,162.0429274,1,3,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
[C@@H](C(=O)O)(c1cncc(c1)C#N)O,3.038306777,0.07128,0.667828919,13,178.0378421,2,4,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
C(=O)(O)CC(=O)O,2.05209146,-0.4543,0.464877094,7,104.0109586,2,2,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
c1(ccc(OCC)cc1)CCO,1.463955589,1.6201,0.736111669,12,166.0993797,1,2,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
O=c1c(CCCN2N(CCCNCC)C2=O)nc2cncc3Cn1c23,4.083484512,0.738,0.458004242,25,342.1804239,1,6,0,TRUE,1,0.25,1,0.25,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,4,
N1=CCC(=CC1=O)Cl,3.958781058,1.1102,0.481893741,8,128.9981414,0,1,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
c12cccccc2c2n(nc(N)c2CC=CCC(=O)N)n1,3.168662082,1.4388,0.70661722,21,281.1276601,2,5,0,TRUE,0,0,0,0,2,0.666666667,0,0,1,0.333333333,0,0,0,0,0,0,0,0,3,
O=C(NC)c1cc(C)c(O)cc1,1.686063677,1.06022,0.653316794,12,165.0789786,2,2,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
C1=CCC(=NC(=C1)F)Nc1cc2[nH]c(=O)c(CO)nc2cc1,3.257371709,1.9966,0.739848524,22,300.1022539,3,5,0,TRUE,0,0,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,3,
c1cc(ccc1)N[C@H]1[C@H](SC2=NC(=O)C(=CC2)NC(=S)CNC(=O)C(F)(F)F)[C@H]1O,4.532092779,1.7516,0.481939794,30,458.0694171,4,6,0,TRUE,1,0.333333333,0,0,0,0,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
c1c(O)c(C)ccn1,2.250933505,1.09562,0.54069694,8,109.0527638,1,2,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
c1(ncnc(c1)c1nncs1)OC,2.846919102,1.0037,0.713404036,13,194.0262318,0,6,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
C(=O)(C1=CC=Cc2c(C1)sc(C(C)(C)C)c2)O,3.36831608,3.6259,0.823725078,17,248.0871008,1,2,0,TRUE,0,0,0,0,1,0.5,0,0,1,0.5,0,0,0,0,0,0,0,0,2,
O1[C@H]([C@]21CN(c1cc(cc(N)c1)Cl)CC2)NNc1csc2c1cc[nH]2,4.851856656,3.3869,0.319078946,25,375.0920589,4,6,0,TRUE,1,0.2,0,0,3,0.6,1,0.2,0,0,0,0,0,0,0,0,0,0,5,
c1cc(C=O)cc(c1O)O,2.049977059,0.9103,0.447608334,10,138.0316941,2,3,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
c1ccc(NCC(=O)O)cc1[C@H]1CN=CC(=CC2=COC(=O)[C@@H]2N)C1,4.280628445,1.4356,0.698307624,25,341.1375561,3,6,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
c1(c(N)nc2c(cc(O)cc2)c1)O,2.350112827,1.2282,0.563602397,13,176.0585775,3,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
N1(O)N(N=C(NC(=O)c2scc(c2)NC(=O)C)[C@H]1N)C1CC1,3.913800274,0.1188,0.626009162,22,324.1004594,4,8,0,TRUE,1,0.333333333,0,0,2,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,3,
OS(O)(O)[C@H]1CNCC=NC1,4.711868023,0.2526,0.465833355,11,180.0568632,4,5,0,TRUE,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,
N(=CCC)C(=O)[C@@H]1C[C@H]2[C@H](C=C=C3[C@H](CO2)CC[C@@H]([C@H]2NCCC2)CC3)N1,5.546863462,2.763,0.591494178,27,371.2572773,2,4,0,TRUE,0,0,0,0,2,0.5,0,0,1,0.25,1,0.25,0,0,0,0,0,0,4,
C1=C(C=NC(=O)C1)C,3.638179659,0.9338,0.454739115,8,109.0527638,0,1,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
OC(O)c1ccc(cc1)N1CC2=C[C@H]3C[C@H]([C@H]4CCOC(=O)C4)OC3=CC[N@]3[C@H]2[C@H]1N3,5.241379281,1.1869,0.377776957,31,425.195071,3,8,0,TRUE,0,0,1,0.166666667,2,0.333333333,2,0.333333333,0,0,1,0.166666667,0,0,0,0,0,0,6,
C1=C(C=C=C2N=C(C)[C@@H](S2)NCC2=C3CCCC[C@H]3CCC2)C=N[C@H]1C=O,5.372671734,4.3553,0.437393573,27,381.1874835,1,5,0,TRUE,0,0,0,0,2,0.5,2,0.5,0,0,0,0,0,0,0,0,0,0,4,
c1(cc2C=C[C@H](C)Sc2s1)C(=O)N,4.110469744,2.3544,0.774530203,13,211.0125559,1,3,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
c1(c(CC[C@@H](N2C[C@@H](O)CC2)O)cncc1C(=Cc1cncc(OC2=CCN3C(=C2)O[C@@H]2CCCNC(=C)[C@H]32)c1)C=O)F,5.312588313,2.757,0.297579319,43,589.2700475,3,10,1,TRUE,0,0,0,0,2,0.333333333,3,0.5,1,0.166666667,0,0,0,0,0,0,0,0,6,
n1nc(C2=CC=CN=CC2)[nH]c1[C@H]1CCN(C(=O)C=C1)[C@H](C(=O)O)C,4.69841176,1.5215,0.862246805,25,341.1487895,2,5,0,TRUE,0,0,0,0,1,0.333333333,0,0,2,0.666666667,0,0,0,0,0,0,0,0,3,
C1=C(C2=NN=C(C2)Nc2cccc(F)c2)C=NC(=O)C1,3.363839668,2.3233,0.895780861,20,270.0916892,1,4,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
c1cc(cc2c1S[S@](=N2)C)O,4.55302301,2.4761,0.629700593,11,184.9969058,1,3,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
C1C=C(C=C2SC(=CC=C12)NC(=O)C)c1ccc(CNC(=O)C=CCO)c(N)n1,3.725178242,2.1502,0.53403011,29,410.1412616,4,6,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,
c1(nc([nH]c1)C)C1=CC=C2S[C@H](CN(C)CCO)CC2=CC1,4.516545109,2.74512,0.876637142,22,317.1561834,2,4,0,TRUE,0,0,0,0,2,0.666666667,0,0,1,0.333333333,0,0,0,0,0,0,0,0,3,
C1N=C2N=C(Cl)CC[C@@H]2C=C1,4.777830811,2.002,0.494676235,11,168.045426,0,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
n1cc(Cl)sc1NC(=O)C,2.370869367,1.7549,0.708665235,10,175.9811115,1,3,0,TRUE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
C1(=O)N[C@H]2N(O[C@@H]2C[C@H]1C=CC=C(CF)[C@H]1CNCC1)c1cn(nc1)C1=CC=C(N2CCCC2)NC(=C1)N,5.559703582,1.7085,0.400695514,38,522.2867006,4,9,1,TRUE,0,0,1,0.166666667,3,0.5,1,0.166666667,1,0.166666667,0,0,0,0,0,0,0,0,6,
N(C1=NC2=NNC(=N[C@@H]2S1)CNC(=O)CN1CNNC1)C(=O)CCCCCC,4.305102069,-0.7419,0.316588993,28,409.2008421,5,10,0,TRUE,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,0,0,3,
C1=C(C(=O)CC(=C1)CN[C@H]1[C@H](SN(S(=O)(=O)C)C1)F)[C@@H]1[C@]2(N1)Cc1c(N(F)C2)cccc1F,5.874652918,1.7861,0.361915752,33,500.1163673,2,7,1,TRUE,1,0.2,0,0,1,0.2,3,0.6,0,0,0,0,0,0,0,0,0,0,5,
C(CCC)C(=O)O,1.485908202,1.2612,0.582072402,7,102.0680796,1,1,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N(C1=Nc2ccccc2[C@H]1C)C(=O)[C@H]1C[C@H]([C@H](CO)O)NNC1,4.497685459,-0.2142,0.53002224,23,318.1691906,5,6,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
C1CCC=C[C@H]1C(=O)NN1c2c1ncc(CC(=O)NO)c2,4.015711512,0.9685,0.332017719,21,288.1222404,3,5,0,TRUE,1,0.333333333,0,0,0,0,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
C=C(CCOC)NNCC=C,3.456063413,0.8168,0.325053406,11,156.1262631,2,3,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
C1CCCCC1c1nnc(C)nn1,2.799627199,1.62272,0.65537615,13,178.1218464,0,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
[C@@H]12C(=CC[C@@H](C(=O)N(C)C)C1)[C@@H](NC1=NN(CC1)C)SC2,4.790160584,1.3387,0.782207713,21,308.1670824,1,5,0,TRUE,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,0,0,3,
C1=C(N(C=O)CS[C@@H](C=N)c2c(c3[C@@H](CCCc3s2)O)O)C=C(C=O)[C@@H](C1=O)C(=O)O,5.292112379,1.95587,0.186970145,31,464.071193,4,9,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
Cc1cc(C2=CNC=C(O)C=C2)ccc1O,3.095431552,2.60032,0.674552964,16,215.0946287,3,3,0,TRUE,0,0,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,2,
C1(=O)N(CCc2ccncc2)CC2=C1CCc1c2ccc2c1CCC2=O,2.851393052,2.9952,0.860001611,26,344.1524779,0,3,0,TRUE,0,0,0,0,2,0.4,3,0.6,0,0,0,0,0,0,0,0,0,0,5,
C1N=C2NON[C@@H]2C(=N1)N,5.379894454,-1.8788,0.368436745,10,141.0650598,3,6,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
Nc1cc(ccc1C(=O)O)O,1.96424649,0.6726,0.517606026,11,153.0425931,3,3,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
O1[C@H](CO[P@]1(=O)O)c1ccc(Nc2sc3c(n2)c(Cl)ccn3)cc1,3.751398688,4.2766,0.651832303,24,382.9896411,2,7,0,TRUE,0,0,0,0,2,0.5,2,0.5,0,0,0,0,0,0,0,0,0,0,4,
N1=C2C(=NS[C@@H]2NC)C=N1,5.191868459,0.0751,0.543436327,10,154.0313172,1,5,0,TRUE,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,
C(=NNC(=O)Nc1scnc1)N1C=CC(=C(O)C(=O)N)O1,4.198968783,0.2237,0.205963395,21,310.0484238,4,7,0,TRUE,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,
N1=C(S[C@H]2CCCCCC[C@@H]12)NC1=CCC(=CC1)N1C[C@]2(C)CCCCC[C@@H]2N1,4.97206847,5.491,0.626559667,29,414.2817182,2,5,1,TRUE,0,0,0,0,2,0.4,1,0.2,1,0.2,1,0.2,0,0,0,0,0,0,5,
O=C(NNCC1=CCC(=NN1)NNc1ccccc1)N,3.343614734,-0.0333,0.422067033,20,275.1494582,6,6,1,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
[C@H]1(c2cc(n[nH]2)Cl)SC2=C(N=C3[C@H]2SC=N3)[C@@H]1N=O,5.750943197,2.7534,0.851247904,19,310.9702295,1,7,0,TRUE,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4,
c1cc(Oc2ccc(cc2)F)ccc1,1.218870454,3.618,0.698953491,14,188.0637431,0,1,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
C1=C(N)N=CC=C(C=1)C,4.789446469,0.9723,0.475166502,9,120.0687483,1,2,0,TRUE,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,
c1cc(ccc1)[C@@H]1CN=C(N2CCCC2)NNC1,3.212880035,1.3298,0.782691431,18,244.1687966,2,4,0,TRUE,0,0,0,0,1,0.333333333,1,0.333333333,1,0.333333333,0,0,0,0,0,0,0,0,3,
s1ccnc1c1ccc2n([nH]c2c1)N,3.043989404,1.8067,0.593727269,14,204.0469673,2,4,0,TRUE,0,0,1,0.333333333,1,0.333333333,1,0.333333333,0,0,0,0,0,0,0,0,0,0,3,
CC1=CC[C@@H](CCC(=O)C2=C(N)CCC2)S1,4.073633085,3.1417,0.816515007,16,237.1187352,1,3,0,TRUE,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,
C1SNC(=O)[C@@H]1CN(=O)=O,4.670516027,-0.3427,0.342201295,10,162.0099131,1,4,0,TRUE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
c1c2C=N[C@@](NC(=O)C)(Sc2ccc1)O,3.72280542,0.9509,0.695388852,15,222.0462986,2,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
N1=C(C[C@H](C)[C@@H](O)C)NN2[C@@H]1SC(=C2C)c1c(=O)[nH]c2c(ccc(OC=C)c2)n1,4.638218072,2.79,0.62588416,29,413.1521606,3,8,0,TRUE,0,0,0,0,2,0.5,2,0.5,0,0,0,0,0,0,0,0,0,0,4,
C(=O)(C1CC1)NCc1nnc(o1)C(=O)C1=CC=CCC=C1,3.173330544,1.721,0.832524155,21,285.1113413,1,5,0,TRUE,1,0.333333333,0,0,1,0.333333333,0,0,1,0.333333333,0,0,0,0,0,0,0,0,3,
c1(c2c(O)cc(cc2)NC(=O)N(C)C)ccc(F)c(c2cc(ccc2)O)c1,2.237013346,4.6644,0.630942379,27,366.1379707,3,3,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,
c1ccc(cn1)CCC(=O)Nc1ccc(C(=O)O)cc1,1.643602435,2.3511,0.873651214,20,270.1004423,2,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
[C@H]12CCCOC2=NC(=NC1)NCc1cccnn1,3.863828753,0.7609,0.834644377,18,245.1276601,1,6,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,
Nc1ccc(N)c(n1)N,2.522593392,-0.1718,0.447400541,9,124.0748963,3,4,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
C1(=NNC(=CN1)c1ccncc1)[C@H]1C=NC=N1,4.294916259,0.3676,0.764618003,17,226.0966943,2,6,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
C1C(C1)c1cc(C)ccn1,2.093488597,2.26742,0.572307429,10,133.0891494,0,1,0,TRUE,1,0.5,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
N1=C2S[C@H]3C[C@@H](NCC3=C2N2CC2=C1)N[C@H]1C(=c2c(=O)n(C)c3c(nccc3)c2=C1)N,5.572685248,-0.9893,0.52529084,31,431.1528293,3,9,0,TRUE,1,0.142857143,0,0,2,0.285714286,4,0.571428571,0,0,0,0,0,0,0,0,0,0,7,
N1[C@H]2C[C@@]12c1ccccc1,3.041831214,1.2574,0.5692276,10,131.0734993,1,1,0,TRUE,2,0.666666667,0,0,0,0,1,0.333333333,0,0,0,0,0,0,0,0,0,0,3,
C1=CC(=O)CC=C1C(=O)N1SC(=CC=C1)S(O)(O)O,4.18837202,2.5109,0.677891148,19,301.0078645,3,6,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
OC1=CC=C(CC=C1)C1=CC2=NCN=C2NC=N1,4.504760854,1.6406,0.731140567,18,240.101111,2,5,0,TRUE,0,0,0,0,1,0.333333333,0,0,2,0.666666667,0,0,0,0,0,0,0,0,3,
c1c(cnc(c1)C)NCCC=C1N=C(C=CC(=C2OCC(=CC2)C(=O)C)S)NC1=O,4.094616838,3.23752,0.355032198,30,424.1569116,3,7,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
c1(cccc(c1)C)C#N,1.648031084,1.8667,0.508502267,9,117.0578492,0,1,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
c1c(NC(=O)C2=CCC(=C=CO)C=C2)cc(C)cc1,3.248000226,3.41682,0.626442998,19,253.1102787,2,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
c1(sc(CNc2ccccc2)cc(=O)c1)C,2.150801987,3.02882,0.879366882,16,231.071785,1,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
n1nc2-c(cnc3c(CN[C@@H]3C)c2)c1c1ccccc1,3.174079362,2.8076,0.732345347,20,262.1218464,1,4,0,TRUE,0,0,0,0,2,0.5,1,0.25,1,0.25,0,0,0,0,0,0,0,0,4,
N1=CC(=Cc2sc3c(c4nc5ccccc5s4)cncc3c2)C=CC1=O,3.247844874,5.1236,0.489723275,26,373.034354,0,5,1,TRUE,0,0,0,0,2,0.4,3,0.6,0,0,0,0,0,0,0,0,0,0,5,
C1CC=C(N(=O)=O)CC1,3.177084007,1.721,0.39728153,9,127.0633285,0,2,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
c1(cnncc1)C,2.524567433,0.78502,0.47454947,7,94.05309819,0,2,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
C(CCc1ccc(NCOc2ccccc2)c(OO)c1)CCO,2.327082368,3.6919,0.269714946,23,317.1627082,3,5,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
S=C1C(=CC(=CCCC(=C)O)C=N1)OCCN(C)C,3.79642202,2.6386,0.575013639,19,280.1245489,1,4,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
